address_name,address_url,address_type,address_price,address_bedrooms,address_bathrooms,address_sqft
"2371 Hoohu Rd APT 402, Koloa, HI 96756",https://www.zillow.com/homedetails/2371-Hoohu-Rd-APT-402-Koloa-HI-96756/80170755_zpid/,Townhouse for sale,"$895,000.00",2 bds,3 ba,"1,331 sqft"
"1166 Lani Nuu St #71, Kalaheo, HI 96741",https://www.zillow.com/homedetails/1166-Lani-Nuu-St-71-Kalaheo-HI-96741/2078889937_zpid/,Lot / Land for sale,"$329,000.00","10,493 sqft lot",,
"2641 Poipu Rd #1106, Koloa, HI 96756",https://www.zillow.com/homedetails/2641-Poipu-Rd-1106-Koloa-HI-96756/2107647160_zpid/,Condo for sale,"$1,099,000.00",2 bds,2 ba,"1,098 sqft"
"4100 Queen Emmas Dr APT 53, Princeville, HI 96722",https://www.zillow.com/homedetails/4100-Queen-Emmas-Dr-APT-53-Princeville-HI-96722/2078707347_zpid/,Condo for sale,"$1,295,000.00",3 bds,4 ba,"2,443 sqft"
"3411 Wilcox Rd #50, Lihue, HI 96766",https://www.zillow.com/homedetails/3411-Wilcox-Rd-50-Lihue-HI-96766/2081285149_zpid/,Condo for sale,"$319,900.00",2 bds,2 ba,920 sqft
"5061 Kamamalu Loop #79, Princeville, HI 96722",https://www.zillow.com/homedetails/5061-Kamamalu-Loop-79-Princeville-HI-96722/2082344098_zpid/,Lot / Land for sale,"$393,000.00","10,315 sqft lot",,
"5300 Ka Haku Rd #207, Princeville, HI 96722",https://www.zillow.com/homedetails/5300-Ka-Haku-Rd-207-Princeville-HI-96722/2078267029_zpid/,Condo for sale,"$1,050,000.00",2 bds,2 ba,904 sqft
"2874 Kauapea Rd #A, Kilauea, HI 96754",https://www.zillow.com/homedetails/2874-Kauapea-Rd-A-Kilauea-HI-96754/119233307_zpid/,House for sale,"$5,385,000.00",1 bd,2 ba,"2,076 sqft"
"2253 Poipu Rd #84, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-84-Koloa-HI-96756/80144362_zpid/,Condo for sale,"$170,000.00",1 bd,1 ba,620 sqft
"4100 Queen Emmas Dr APT 21, Princeville, HI 96722",https://www.zillow.com/homedetails/4100-Queen-Emmas-Dr-APT-21-Princeville-HI-96722/70053027_zpid/,Condo for sale,"$1,795,000.00",3 bds,4 ba,"2,864 sqft"
"6823 Kuamoo Rd #A, Kapaa, HI 96746",https://www.zillow.com/homedetails/6823-Kuamoo-Rd-A-Kapaa-HI-96746/2078913253_zpid/,House for sale,"$2,275,000.00",3 bds,3 ba,"1,855 sqft"
"2253 Poipu Rd #169, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-169-Koloa-HI-96756/2078750887_zpid/,Condo for sale,"$165,000.00",1 bd,1 ba,640 sqft
"2253 Poipu Rd #31, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-31-Koloa-HI-96756/2081991464_zpid/,Condo for sale,"$299,000.00",1 bd,1 ba,620 sqft
"5-7130 Kuhio Hwy #K2, Hanalei, HI 96722",https://www.zillow.com/homedetails/5-7130-Kuhio-Hwy-K2-Hanalei-HI-96722/2080957307_zpid/,Condo for sale,"$495,000.00",2 bds,2 ba,850 sqft
"6823 Kuamoo Rd #A, Kapaa, HI 96746",https://www.zillow.com/homedetails/6823-Kuamoo-Rd-A-Kapaa-HI-96746/2078913253_zpid/,House for sale,"$2,275,000.00",3 bds,3 ba,"1,855 sqft"
"4331 Kauai Beach Dr #4111, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-4111-Lihue-HI-96766/119233539_zpid/,Condo for sale,"$220,000.00",Studio,1 ba,311 sqft
"2253 Poipu Rd #169, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-169-Koloa-HI-96756/2078750887_zpid/,Condo for sale,"$165,000.00",1 bd,1 ba,640 sqft
"40-820 Kuhio Hwy #G205, Kapaa, HI 96746",https://www.zillow.com/homedetails/40-820-Kuhio-Hwy-G205-Kapaa-HI-96746/2101684014_zpid/,Condo for sale,"$619,000.00",2 bds,3 ba,"1,158 sqft"
"1831 Poipu Rd APT 814, Koloa, HI 96756",https://www.zillow.com/homedetails/1831-Poipu-Rd-APT-814-Koloa-HI-96756/80169690_zpid/,Condo for sale,"$685,000.00",2 bds,2 ba,"1,263 sqft"
"2611 Kiahuna Plantation Dr #4-K, Koloa, HI 96756",https://www.zillow.com/homedetails/2611-Kiahuna-Plantation-Dr-4-K-Koloa-HI-96756/2078076408_zpid/,Condo for sale,"$959,000.00",3 bds,3 ba,"1,478 sqft"
"390 Papaloa Rd APT 232, Kapaa, HI 96746",https://www.zillow.com/homedetails/390-Papaloa-Rd-APT-232-Kapaa-HI-96746/82523294_zpid/,Condo for sale,"$998,888.00",2 bds,2 ba,"1,416 sqft"
"1831 Poipu Rd APT 611, Koloa, HI 96756",https://www.zillow.com/homedetails/1831-Poipu-Rd-APT-611-Koloa-HI-96756/80167697_zpid/,Condo for sale,"$685,000.00",2 bds,2 ba,"1,258 sqft"
"3251 Kalapaki Cir #B, Lihue, HI 96766",https://www.zillow.com/homedetails/3251-Kalapaki-Cir-B-Lihue-HI-96766/145605106_zpid/,Condo for sale,"$3,175,000.00",3 bds,4 ba,"2,602 sqft"
"4-856 Kuhio Hwy #311, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-856-Kuhio-Hwy-311-Kapaa-HI-96746/2098357090_zpid/,Condo for sale,"$525,000.00",3 bds,3 ba,933 sqft
"Kauapea Rd #5, Kilauea, HI 96754",https://www.zillow.com/homedetails/Kauapea-Rd-5-Kilauea-HI-96754/2081906389_zpid/,Lot / Land for sale,"$13,000,000.00",7.88 acres lot,,
"3411 Wilcox Rd #99, Lihue, HI 96766",https://www.zillow.com/homedetails/3411-Wilcox-Rd-99-Lihue-HI-96766/2081111900_zpid/,Townhouse for sale,"$430,000.00",2 bds,2 ba,920 sqft
"3057 Poipu Rd APT 17, Koloa, HI 96756",https://www.zillow.com/homedetails/3057-Poipu-Rd-APT-17-Koloa-HI-96756/2144531834_zpid/,Condo for sale,"$355,000.00",1 bd,1 ba,631 sqft
"5-6636 Kuhio Hwy #301, Princeville, HI 96722",https://www.zillow.com/homedetails/5-6636-Kuhio-Hwy-301-Princeville-HI-96722/2078252796_zpid/,Lot / Land for sale,"$1,195,000.00",0.46 acres lot,,
"2253 Poipu Rd #84, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-84-Koloa-HI-96756/80144362_zpid/,Condo for sale,"$170,000.00",1 bd,1 ba,620 sqft
"4100 Queen Emmas Dr APT 21, Princeville, HI 96722",https://www.zillow.com/homedetails/4100-Queen-Emmas-Dr-APT-21-Princeville-HI-96722/70053027_zpid/,Condo for sale,"$1,795,000.00",3 bds,4 ba,"2,864 sqft"
"5454 Ka Haku Rd #202, Princeville, HI 96722",https://www.zillow.com/homedetails/5454-Ka-Haku-Rd-202-Princeville-HI-96722/80148296_zpid/,Condo for sale,"$1,150,000.00",2 bds,2 ba,"1,352 sqft"
"3657 Kaweonui Rd LOT 66, Princeville, HI 96722",https://www.zillow.com/homedetails/3657-Kaweonui-Rd-LOT-66-Princeville-HI-96722/2114957423_zpid/,Lot / Land for sale,"$1,175,000.00",0.31 acres lot,,
"2641 Koloa Rd #2404, Koloa, HI 96756",https://www.zillow.com/homedetails/2641-Koloa-Rd-2404-Koloa-HI-96756/2083133615_zpid/,Condo for sale,"$1,975,000.00",3 bds,3 ba,"1,724 sqft"
"4883 Ka' Opua Pl, Koloa, HI 96756",https://www.zillow.com/homedetails/4883-Ka'-Opua-Pl-Koloa-HI-96756/2094403028_zpid/,House for sale,"$5,799,000.00",4 bds,5 ba,"2,887 sqft"
"4443 Ahopueo Dr #4, Kalaheo, HI 96741",https://www.zillow.com/homedetails/4443-Ahopueo-Dr-4-Kalaheo-HI-96741/2077931361_zpid/,Lot / Land for sale,"$349,000.00",0.3 acres lot,,
"Lau Nahele St #13, Koloa, HI 96756",https://www.zillow.com/homedetails/Lau-Nahele-St-13-Koloa-HI-96756/2082344623_zpid/,Lot / Land for sale,"$580,000.00",0.25 acres lot,,
"5-6636 Kuhio Hwy, Hanalei, HI 96714",https://www.zillow.com/homedetails/5-6636-Kuhio-Hwy-Hanalei-HI-96714/2095866664_zpid/,Lot / Land for sale,"$649,000.00","9,465 sqft lot",,
"5001 Hanalei Plantation Rd, Princeville, HI 96722",https://www.zillow.com/homedetails/5001-Hanalei-Plantation-Rd-Princeville-HI-96722/61893035_zpid/,House for sale,"$1,995,000.00",5 bds,2 ba,"1,802 sqft"
"3770 Alaoli Way UNIT 2206, Lihue, HI 96766",https://www.zillow.com/homedetails/3770-Alaoli-Way-UNIT-2206-Lihue-HI-96766/2084955412_zpid/,Condo for sale,"$2,890,000.00",2 bds,3 ba,"1,714 sqft"
"3598 Kaloke Rd, Kalaheo, HI 96741",https://www.zillow.com/homedetails/3598-Kaloke-Rd-Kalaheo-HI-96741/2078344904_zpid/,House for sale,"$999,999.00",3 bds,3 ba,"2,240 sqft"
"63 Mahua St #63, Koloa, HI 96756",https://www.zillow.com/homedetails/63-Mahua-St-63-Koloa-HI-96756/2081419321_zpid/,Lot / Land for sale,"$769,900.00",0.3 acres lot,,
"5050 Lawai Rd APT 212, Koloa, HI 96756",https://www.zillow.com/homedetails/5050-Lawai-Rd-APT-212-Koloa-HI-96756/80155891_zpid/,Condo for sale,"$740,000.00",1 bd,1 ba,748 sqft
"5300 Ka Haku Rd #127, Princeville, HI 96722",https://www.zillow.com/homedetails/5300-Ka-Haku-Rd-127-Princeville-HI-96722/2082280391_zpid/,Condo for sale,"$1,150,000.00",2 bds,2 ba,"1,148 sqft"
"2611 Kiahuna Plantation Dr APT 14H, Koloa, HI 96756",https://www.zillow.com/homedetails/2611-Kiahuna-Plantation-Dr-APT-14H-Koloa-HI-96756/2085532626_zpid/,Condo for sale,"$924,000.00",2 bds,3 ba,"1,208 sqft"
"Uha Rd #62, Lawai, HI 96765",https://www.zillow.com/homedetails/Uha-Rd-62-Lawai-HI-96765/2077994664_zpid/,Lot / Land for sale,"$3,000,000.00",28.15 acres lot,,
"5300 Ka Haku Rd #119, Princeville, HI 96722",https://www.zillow.com/homedetails/5300-Ka-Haku-Rd-119-Princeville-HI-96722/2100059843_zpid/,Condo for sale,"$989,000.00",1 bd,1 ba,763 sqft
"2253 Poipu Rd #446, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-446-Koloa-HI-96756/80165892_zpid/,Condo for sale,"$170,000.00",1 bd,1 ba,640 sqft
"3411 Wilcox Rd #58, Lihue, HI 96766",https://www.zillow.com/homedetails/3411-Wilcox-Rd-58-Lihue-HI-96766/2078451423_zpid/,Condo for sale,"$308,000.00",2 bds,2 ba,920 sqft
"3411 Wilcox Rd UNIT B-26, Lihue, HI 96766",https://www.zillow.com/homedetails/3411-Wilcox-Rd-UNIT-B-26-Lihue-HI-96766/2078746490_zpid/,Condo for sale,"$349,000.00",2 bds,2 ba,920 sqft
"Kua Aina St, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Kua-Aina-St-Kalaheo-HI-96741/2112660892_zpid/,Lot / Land for sale,"$355,000.00","10,018 sqft lot",,
"410 Papaloa Rd APT 416, Kapaa, HI 96746",https://www.zillow.com/homedetails/410-Papaloa-Rd-APT-416-Kapaa-HI-96746/82520388_zpid/,Condo for sale,"$619,000.00",2 bds,2 ba,"1,072 sqft"
"2253 Poipu Rd #437, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-437-Koloa-HI-96756/2078057429_zpid/,Condo for sale,"$175,000.00",1 bd,1 ba,640 sqft
"4571-C Kahiliholo Rd #4, Kilauea, HI 96754",https://www.zillow.com/homedetails/4571-C-Kahiliholo-Rd-4-Kilauea-HI-96754/2081213364_zpid/,House for sale,"$1,999,999.00",3 bds,3 ba,"2,456 sqft"
"2253 Poipu Rd #443, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-443-Koloa-HI-96756/80157313_zpid/,Condo for sale,"$175,000.00",1 bd,1 ba,640 sqft
"3700 Kamehameha Rd #F4, Princeville, HI 96722",https://www.zillow.com/homedetails/3700-Kamehameha-Rd-F4-Princeville-HI-96722/2078111489_zpid/,Condo for sale,"$619,000.00",1 bd,1 ba,567 sqft
"410 Papaloa Rd APT 532, Kapaa, HI 96746",https://www.zillow.com/homedetails/410-Papaloa-Rd-APT-532-Kapaa-HI-96746/82521387_zpid/,Condo for sale,"$895,000.00",2 bds,2 ba,"1,096 sqft"
"2840 Ke Alaula St #2, Koloa, HI 96756",https://www.zillow.com/homedetails/2840-Ke-Alaula-St-2-Koloa-HI-96756/2082409694_zpid/,Condo for sale,"$2,190,000.00",2 bds,2 ba,"1,229 sqft"
"3700 Kamehameha Rd #J3, Princeville, HI 96722",https://www.zillow.com/homedetails/3700-Kamehameha-Rd-J3-Princeville-HI-96722/80170090_zpid/,Condo for sale,"$699,000.00",1 bd,1 ba,567 sqft
"Uha Rd, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Uha-Rd-Kalaheo-HI-96741/2091272314_zpid/,Lot / Land for sale,"$1,300,000.00",4.75 acres lot,,
"4471 Aku Rd, Hanalei, HI 96714",https://www.zillow.com/homedetails/4471-Aku-Rd-Hanalei-HI-96714/732979_zpid/,House for sale,"$2,600,500.00",4 bds,3 ba,"1,594 sqft"
"3411 Wilcox Rd #47, Lihue, HI 96766",https://www.zillow.com/homedetails/3411-Wilcox-Rd-47-Lihue-HI-96766/2080781225_zpid/,Condo for sale,"$308,000.00",2 bds,2 ba,920 sqft
"4460 Nehe Rd #103, Lihue, HI 96766",https://www.zillow.com/homedetails/4460-Nehe-Rd-103-Lihue-HI-96766/82525448_zpid/,Condo for sale,"$465,000.00",1 bd,2 ba,739 sqft
"4814 Victoria Loop #170, Princeville, HI 96722",https://www.zillow.com/homedetails/4814-Victoria-Loop-170-Princeville-HI-96722/2082344625_zpid/,Lot / Land for sale,"$495,000.00",0.38 acres lot,,
"5425 Pau A Laka St #88, Koloa, HI 96756",https://www.zillow.com/homedetails/5425-Pau-A-Laka-St-88-Koloa-HI-96756/2081490921_zpid/,Lot / Land for sale,"$18,000,000.00",25.39 acres lot,,
"4-1250 Kuhio Hwy #C107, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-1250-Kuhio-Hwy-C107-Kapaa-HI-96746/2078588459_zpid/,Condo for sale,"$659,000.00",2 bds,2 ba,"1,036 sqft"
"2253 Poipu Rd #35, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-35-Koloa-HI-96756/80153464_zpid/,Condo for sale,"$395,000.00",1 bd,1 ba,620 sqft
"4100 Queen Emmas Dr #20, Princeville, HI 96722",https://www.zillow.com/homedetails/4100-Queen-Emmas-Dr-20-Princeville-HI-96722/2144532241_zpid/,Condo for sale,"$2,250,000.00",3 bds,4 ba,"2,864 sqft"
"2221 Kapili Rd #10, Koloa, HI 96756",https://www.zillow.com/homedetails/2221-Kapili-Rd-10-Koloa-HI-96756/80144206_zpid/,Condo for sale,"$1,395,000.00",2 bds,3 ba,"1,837 sqft"
"3956 Kalakaua Pl LOT 30, Princeville, HI 96722",https://www.zillow.com/homedetails/3956-Kalakaua-Pl-LOT-30-Princeville-HI-96722/2095754439_zpid/,Lot / Land for sale,"$475,000.00",0.27 acres lot,,
"5835 Kahiliholo Rd, Kilauea, HI 96754",https://www.zillow.com/homedetails/5835-Kahiliholo-Rd-Kilauea-HI-96754/2086261578_zpid/,Lot / Land for sale,"$1,100,000.00",7.45 acres lot,,
"1127 Moanakai Rd, Kapaa, HI 96746",https://www.zillow.com/homedetails/1127-Moanakai-Rd-Kapaa-HI-96746/2094912347_zpid/,Lot / Land for sale,"$795,000.00","10,123 sqft lot",,
"2221 Kapili Rd #46, Koloa, HI 96756",https://www.zillow.com/homedetails/2221-Kapili-Rd-46-Koloa-HI-96756/80168274_zpid/,Condo for sale,"$852,500.00",1 bd,2 ba,"1,098 sqft"
"2253 Poipu Rd #96, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-96-Koloa-HI-96756/80165851_zpid/,Condo for sale,"$160,000.00",1 bd,1 ba,620 sqft
"2641 Poipu Rd #1207, Koloa, HI 96756",https://www.zillow.com/homedetails/2641-Poipu-Rd-1207-Koloa-HI-96756/2080638877_zpid/,Condo for sale,"$1,350,000.00",2 bds,2 ba,"1,098 sqft"
"2253 Poipu Rd #431, Koloa, HI 96756",https://www.zillow.com/homedetails/2253-Poipu-Rd-431-Koloa-HI-96756/80167298_zpid/,Condo for sale,"$170,000.00",1 bd,1 ba,640 sqft
"5454 Ka Haku Rd #401, Princeville, HI 96722",https://www.zillow.com/homedetails/5454-Ka-Haku-Rd-401-Princeville-HI-96722/80141757_zpid/,Condo for sale,"$1,695,000.00",2 bds,2 ba,"1,359 sqft"
"4100 Queen Emmas Dr APT 54, Princeville, HI 96722",https://www.zillow.com/homedetails/4100-Queen-Emmas-Dr-APT-54-Princeville-HI-96722/70053059_zpid/,Condo for sale,"$1,225,000.00",3 bds,3 ba,"2,479 sqft"
"2611 Kiahuna Plantation Dr #15I, Koloa, HI 96756",https://www.zillow.com/homedetails/2611-Kiahuna-Plantation-Dr-15I-Koloa-HI-96756/2078288155_zpid/,Condo for sale,"$994,000.00",3 bds,3 ba,"1,576 sqft"
"5454 Ka Haku Rd #114, Princeville, HI 96722",https://www.zillow.com/homedetails/5454-Ka-Haku-Rd-114-Princeville-HI-96722/732147_zpid/,Condo for sale,"$1,355,000.00",2 bds,2 ba,"2,079 sqft"
"1901 Poipu Rd APT 513, Koloa, HI 96756",https://www.zillow.com/homedetails/1901-Poipu-Rd-APT-513-Koloa-HI-96756/80163632_zpid/,Condo for sale,"$529,000.00",1 bd,1 ba,932 sqft
"4-820 Kuhio Hwy APT D309, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-820-Kuhio-Hwy-APT-D309-Kapaa-HI-96746/2083712925_zpid/,Condo for sale,"$625,000.00",2 bds,3 ba,"1,158 sqft"
"4460 Nehe Rd #109, Lihue, HI 96766",https://www.zillow.com/homedetails/4460-Nehe-Rd-109-Lihue-HI-96766/82525029_zpid/,Condo for sale,"$460,000.00",1 bd,1 ba,627 sqft
"Moloaa Rd, Anahola, HI 96703",https://www.zillow.com/homedetails/Moloaa-Rd-Anahola-HI-96703/2112771058_zpid/,Lot / Land for sale,"$5,455,000.00",46.61 acres lot,,
"4460 Kamoa Rd, Kapaa, HI 96746",https://www.zillow.com/homedetails/4460-Kamoa-Rd-Kapaa-HI-96746/2119374328_zpid/,Lot / Land for sale,"$495,000.00",0.26 acres lot,,
"5409 Laipo Rd, Kapaa, HI 96746",https://www.zillow.com/homedetails/5409-Laipo-Rd-Kapaa-HI-96746/728592_zpid/,Lot / Land for sale,"$475,000.00",1.67 acres lot,,
"3198 Wawae Rd, Kalaheo, HI 96741",https://www.zillow.com/homedetails/3198-Wawae-Rd-Kalaheo-HI-96741/2083881927_zpid/,House for sale,"$2,997,000.00",3 bds,3 ba,"2,200 sqft"
"Kua Aina St #33, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Kua-Aina-St-33-Kalaheo-HI-96741/2077933446_zpid/,Lot / Land for sale,"$395,000.00","10,001 sqft lot",,
"5-7363 Kuhio Hwy LOT 107, Princeville, HI 96722",https://www.zillow.com/homedetails/5-7363-Kuhio-Hwy-LOT-107-Princeville-HI-96722/2079504276_zpid/,Lot / Land for sale,"$395,000.00",0.26 acres lot,,
"4820 Lawai Rd, Poipu, HI 96765",https://www.zillow.com/homedetails/4820-Lawai-Rd-Poipu-HI-96765/2087741118_zpid/,House for sale,"$5,500,000.00",3 bds,4 ba,"2,164 sqft"
"101B Melia St, Kapaa, HI 96746",https://www.zillow.com/homedetails/101B-Melia-St-Kapaa-HI-96746/2078464934_zpid/,House for sale,"$1,980,000.00",4 bds,4 ba,"2,350 sqft"
"525 Aleka Loop #F16, Kapaa, HI 96746",https://www.zillow.com/homedetails/525-Aleka-Loop-F16-Kapaa-HI-96746/80168786_zpid/,Condo for sale,"$289,000.00",1 bd,1 ba,633 sqft
"4331 Kauai Beach Dr #2412, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-2412-Lihue-HI-96766/119235103_zpid/,Condo for sale,"$199,000.00",Studio,1 ba,307 sqft
"410 Papaloa Rd APT 425, Kapaa, HI 96746",https://www.zillow.com/homedetails/410-Papaloa-Rd-APT-425-Kapaa-HI-96746/82522529_zpid/,Condo for sale,"$795,000.00",2 bds,2 ba,"1,096 sqft"
"525 Aleka Loop #F16, Kapaa, HI 96746",https://www.zillow.com/homedetails/525-Aleka-Loop-F16-Kapaa-HI-96746/80168786_zpid/,Condo for sale,"$289,000.00",1 bd,1 ba,633 sqft
"Anini Vista Dr, Kilauea, HI 96754",https://www.zillow.com/homedetails/Anini-Vista-Dr-Kilauea-HI-96754/2105034727_zpid/,Lot / Land for sale,"$1,550,000.00",1.45 acres lot,,
"4331 Kauai Beach Dr #2419, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-2419-Lihue-HI-96766/119235357_zpid/,Condo for sale,"$168,000.00",Studio,1 ba,320 sqft
"Kuhio Hwy, Kilauea, HI 96754",https://www.zillow.com/homedetails/Kuhio-Hwy-Kilauea-HI-96754/300514137_zpid/,Lot / Land for sale,"$7,500,000.00",63.31 acres lot,,
"4820 Lawai Rd, Poipu, HI 96765",https://www.zillow.com/homedetails/4820-Lawai-Rd-Poipu-HI-96765/2087741118_zpid/,House for sale,"$5,500,000.00",3 bds,4 ba,"2,164 sqft"
"4460 Nehe Rd #206, Lihue, HI 96766",https://www.zillow.com/homedetails/4460-Nehe-Rd-206-Lihue-HI-96766/82523705_zpid/,Condo for sale,"$510,000.00",1 bd,2 ba,739 sqft
"5-7363 Kuhio Hwy LOT 107, Princeville, HI 96722",https://www.zillow.com/homedetails/5-7363-Kuhio-Hwy-LOT-107-Princeville-HI-96722/2079504276_zpid/,Lot / Land for sale,"$395,000.00",0.26 acres lot,,
"Kua Aina St #33, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Kua-Aina-St-33-Kalaheo-HI-96741/2077933446_zpid/,Lot / Land for sale,"$395,000.00","10,001 sqft lot",,
"4331 Kauai Beach Dr #1317, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-1317-Lihue-HI-96766/119237107_zpid/,Condo for sale,"$155,000.00",Studio,1 ba,320 sqft
"4-856 Kuhio Hwy #306, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-856-Kuhio-Hwy-306-Kapaa-HI-96746/2078893965_zpid/,Condo for sale,"$419,000.00",2 bds,1 ba,590 sqft
"3815 Waha Rd, Kalaheo, HI 96741",https://www.zillow.com/homedetails/3815-Waha-Rd-Kalaheo-HI-96741/719909_zpid/,Lot / Land for sale,"$325,000.00","10,088 sqft lot",,
"4331 Kauai Beach Dr #3206, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-3206-Lihue-HI-96766/119235028_zpid/,Condo for sale,"$219,000.00",Studio,1 ba,320 sqft
"4560-R Uha Rd, Lawai, HI 96765",https://www.zillow.com/homedetails/4560-R-Uha-Rd-Lawai-HI-96765/2080877632_zpid/,Lot / Land for sale,"$895,000.00",2.93 acres lot,,
"5454 Ka Haku Rd #414, Princeville, HI 96722",https://www.zillow.com/homedetails/5454-Ka-Haku-Rd-414-Princeville-HI-96722/732153_zpid/,Condo for sale,"$1,395,000.00",2 bds,2 ba,"1,359 sqft"
"101B Melia St, Kapaa, HI 96746",https://www.zillow.com/homedetails/101B-Melia-St-Kapaa-HI-96746/2078464934_zpid/,House for sale,"$1,980,000.00",4 bds,4 ba,"2,350 sqft"
"5380 Honoiki Rd, Princeville, HI 96722",https://www.zillow.com/homedetails/5380-Honoiki-Rd-Princeville-HI-96722/82520399_zpid/,Condo for sale,"$1,195,000.00",2 bds,2 ba,"1,324 sqft"
"4331 Kauai Beach Dr #1128, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-1128-Lihue-HI-96766/119234844_zpid/,Condo for sale,"$175,000.00",Studio,1 ba,320 sqft
"4331 Kauai Beach Dr #1122, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-1122-Lihue-HI-96766/119235130_zpid/,Condo for sale,"$189,000.00",Studio,1 ba,320 sqft
"Puu Rd #116-B, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Puu-Rd-116-B-Kalaheo-HI-96741/2078631468_zpid/,Lot / Land for sale,"$689,000.00",0.83 acres lot,,
"5380 Honoiki Rd #D11, Princeville, HI 96722",https://www.zillow.com/homedetails/5380-Honoiki-Rd-D11-Princeville-HI-96722/82521032_zpid/,Condo for sale,"$939,000.00",2 bds,2 ba,"1,324 sqft"
"1701 Poipu Aina Pl #A, Koloa, HI 96756",https://www.zillow.com/homedetails/1701-Poipu-Aina-Pl-A-Koloa-HI-96756/2112106378_zpid/,Lot / Land for sale,"$700,000.00",2.44 acres lot,,
"852 Kamalu Rd #135, Kapaa, HI 96746",https://www.zillow.com/homedetails/852-Kamalu-Rd-135-Kapaa-HI-96746/2077827350_zpid/,Lot / Land for sale,"$399,000.00",0.5 acres lot,,
"4-820 Kuhio Hwy APT D104, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-820-Kuhio-Hwy-APT-D104-Kapaa-HI-96746/2078120314_zpid/,Condo for sale,"$895,000.00",2 bds,3 ba,"1,465 sqft"
"838 Kamalu Rd #135, Kapaa, HI 96746",https://www.zillow.com/homedetails/838-Kamalu-Rd-135-Kapaa-HI-96746/2077827349_zpid/,Lot / Land for sale,"$399,000.00",0.5 acres lot,,
"4331 Kauai Beach Dr #4113, Lihue, HI 96766",https://www.zillow.com/homedetails/4331-Kauai-Beach-Dr-4113-Lihue-HI-96766/119236433_zpid/,Condo for sale,"$225,000.00",Studio,1 ba,307 sqft
"Kaena St #30, Kalaheo, HI 96741",https://www.zillow.com/homedetails/Kaena-St-30-Kalaheo-HI-96741/2081789111_zpid/,Lot / Land for sale,"$435,000.00",0.3 acres lot,,
"3920 Wyllie Rd APT 2B, Princeville, HI 96722",https://www.zillow.com/homedetails/3920-Wyllie-Rd-APT-2B-Princeville-HI-96722/731827_zpid/,Condo for sale,"$650,000.00",2 bds,3 ba,"1,498 sqft"
"410 Papaloa Rd APT 337, Kapaa, HI 96746",https://www.zillow.com/homedetails/410-Papaloa-Rd-APT-337-Kapaa-HI-96746/82522575_zpid/,Condo for sale,"$729,990.00",1 bd,2 ba,808 sqft
"4-820 Kuhio Hwy APT D105, Kapaa, HI 96746",https://www.zillow.com/homedetails/4-820-Kuhio-Hwy-APT-D105-Kapaa-HI-96746/2078853934_zpid/,Condo for sale,"$525,000.00",1 bd,2 ba,823 sqft
"2823 Kainani Pl, Koloa, HI 96756",https://www.zillow.com/homedetails/2823-Kainani-Pl-Koloa-HI-96756/2083134570_zpid/,Condo for sale,"$2,500,000.00",2 bds,2 ba,"1,428 sqft"
"5-7130 Kuhio Hwy #I3, Hanalei, HI 96722",https://www.zillow.com/homedetails/5-7130-Kuhio-Hwy-I3-Hanalei-HI-96722/2081073147_zpid/,Condo for sale,"$750,000.00",2 bds,2 ba,850 sqft
